Logical Reasoning,Communication Skills,Quantitative Skills,Analytical Skills,English,Maths,Physics,Biology,Chemistry,Accounting,Economics,Business Studies,History,Sociology,Politics,High School CGPA,Stream,Stream_Point,AveragePoint,Recommended Course
0,2,0,4,65,12,0,0,0,0,0,0,185,153,146,9.79,Humanities,5,5.533333333,Philosophy (B.A)
6,0,8,2,194,60,102,80,78,0,0,0,0,0,0,8.02,Science,8,7.283333333,Biology (B.Sc)
6,2,2,10,152,46,0,0,0,174,24,15,0,0,0,9.08,Commerce,6,6.8,International Business (B.Com)
8,8,6,2,68,49,0,0,0,0,0,0,56,142,36,7.9,Humanities,5,5.483333333,Sociology (B.A)
10,0,10,10,25,142,130,182,167,0,0,0,0,0,0,6.1,Science,8,7.666666667,Computer Engineering (B.Tech)
0,2,4,2,35,190,0,0,0,83,136,122,0,0,0,5.62,Commerce,6,6.733333333,Economics (B.Com)
2,8,10,6,33,44,0,0,0,0,0,0,111,51,80,7.57,Humanities,5,6.633333333,Political Science (B.A)
0,0,10,0,190,101,192,17,14,0,0,0,0,0,0,7.57,Science,8,7.716666667,Electrical Engineering (B.Tech)
0,8,2,4,133,199,0,0,0,107,54,81,0,0,0,8.93,Commerce,6,6.866666667,Human Resource Management (B.Com)
0,6,10,0,56,184,0,0,0,0,0,0,194,125,169,9.28,Humanities,5,5.583333333,Art History (B.A)
6,6,6,0,180,195,73,186,26,0,0,0,0,0,0,6.82,Science,8,7.483333333,Chemical Engineering (B.Tech)
2,0,6,2,171,141,0,0,0,11,175,81,0,0,0,7.4,Commerce,6,6.833333333,Finance (B.Com)
4,0,4,8,164,188,0,0,0,0,0,0,59,35,183,8.28,Humanities,5,5.516666667,History (B.A)
10,10,0,4,73,115,33,170,42,0,0,0,0,0,0,7.5,Science,8,7.35,Psychology (B.Sc)
4,10,4,0,30,92,0,0,0,117,141,157,0,0,0,8.09,Commerce,6,6.9,Marketing (B.Com)
8,4,0,10,53,196,0,0,0,0,0,0,132,165,71,9.58,Humanities,5,6.266666667,English Literature (B.A)
8,4,2,8,159,23,65,150,186,0,0,0,0,0,0,6.49,Science,8,7.466666667,Physics (B.Sc)
6,8,2,4,163,143,0,0,0,5,137,80,0,0,0,6.38,Commerce,6,6.833333333,Accounting (B.Com)
6,2,8,6,133,65,0,0,0,0,0,0,83,19,151,6.92,Humanities,5,5.533333333,Philosophy (B.A)
8,6,8,2,87,104,86,78,165,0,0,0,0,0,0,7.63,Science,8,7.283333333,Biology (B.Sc)
10,6,10,0,156,35,0,0,0,13,20,6,0,0,0,7.5,Commerce,6,6.8,International Business (B.Com)
8,8,6,6,97,148,0,0,0,0,0,0,186,130,125,9.64,Humanities,5,5.483333333,Sociology (B.A)
8,4,2,6,12,170,45,115,13,0,0,0,0,0,0,9.76,Science,8,7.666666667,Computer Engineering (B.Tech)
8,0,10,2,173,31,0,0,0,93,89,168,0,0,0,5.19,Commerce,6,6.733333333,Economics (B.Com)
4,4,6,8,76,50,0,0,0,0,0,0,30,23,76,8.66,Humanities,5,6.633333333,Political Science (B.A)
0,8,0,2,164,128,120,120,181,0,0,0,0,0,0,6.26,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,8,10,4,163,170,0,0,0,51,44,122,0,0,0,7.36,Commerce,6,6.866666667,Human Resource Management (B.Com)
10,0,6,10,12,0,0,0,0,0,0,0,187,38,87,6.52,Humanities,5,5.583333333,Art History (B.A)
10,2,2,10,148,195,136,73,167,0,0,0,0,0,0,6.41,Science,8,7.483333333,Chemical Engineering (B.Tech)
0,10,8,10,165,161,0,0,0,188,31,109,0,0,0,9.16,Commerce,6,6.833333333,Finance (B.Com)
4,2,8,10,137,19,0,0,0,0,0,0,20,103,125,8.33,Humanities,5,5.516666667,History (B.A)
4,2,2,2,7,124,50,161,121,0,0,0,0,0,0,5.98,Science,8,7.35,Psychology (B.Sc)
2,8,8,8,13,179,0,0,0,175,36,156,0,0,0,5.83,Commerce,6,6.9,Marketing (B.Com)
0,10,4,10,36,163,0,0,0,0,0,0,188,5,118,9.96,Humanities,5,6.266666667,English Literature (B.A)
0,8,10,6,101,3,40,82,76,0,0,0,0,0,0,7.29,Science,8,7.466666667,Physics (B.Sc)
10,4,2,2,81,114,0,0,0,46,138,47,0,0,0,6.75,Commerce,6,6.833333333,Accounting (B.Com)
6,8,4,4,95,126,0,0,0,0,0,0,141,75,164,7.46,Humanities,5,5.533333333,Philosophy (B.A)
6,0,4,0,176,16,151,169,43,0,0,0,0,0,0,8.72,Science,8,7.283333333,Biology (B.Sc)
10,6,6,2,124,19,0,0,0,131,97,11,0,0,0,6.63,Commerce,6,6.8,International Business (B.Com)
10,2,2,8,124,6,0,0,0,0,0,0,38,149,86,6.12,Humanities,5,5.483333333,Sociology (B.A)
10,2,6,6,35,97,93,175,86,0,0,0,0,0,0,9.14,Science,8,7.666666667,Computer Engineering (B.Tech)
0,0,0,4,104,156,0,0,0,52,149,4,0,0,0,6.11,Commerce,6,6.733333333,Economics (B.Com)
0,0,2,4,81,108,0,0,0,0,0,0,29,159,86,6.55,Humanities,5,6.633333333,Political Science (B.A)
8,4,8,0,86,120,168,104,26,0,0,0,0,0,0,6.49,Science,8,7.716666667,Electrical Engineering (B.Tech)
10,4,2,0,194,58,0,0,0,111,81,96,0,0,0,7.41,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,0,10,8,183,169,0,0,0,0,0,0,117,82,21,5.43,Humanities,5,5.583333333,Art History (B.A)
2,10,2,10,18,37,53,88,79,0,0,0,0,0,0,7.68,Science,8,7.483333333,Chemical Engineering (B.Tech)
4,8,10,8,89,17,0,0,0,1,128,126,0,0,0,6.6,Commerce,6,6.833333333,Finance (B.Com)
0,6,10,2,162,48,0,0,0,0,0,0,147,109,129,9.58,Humanities,5,5.516666667,History (B.A)
0,8,8,8,152,180,185,33,47,0,0,0,0,0,0,5.99,Science,8,7.35,Psychology (B.Sc)
0,0,8,4,107,76,0,0,0,44,137,29,0,0,0,9.23,Commerce,6,6.9,Marketing (B.Com)
2,8,2,4,54,70,0,0,0,0,0,0,55,6,78,5.19,Humanities,5,6.266666667,English Literature (B.A)
0,0,0,0,22,116,169,101,34,0,0,0,0,0,0,8.61,Science,8,7.466666667,Physics (B.Sc)
6,4,0,2,23,79,0,0,0,81,39,131,0,0,0,7.6,Commerce,6,6.833333333,Accounting (B.Com)
10,4,4,8,198,127,0,0,0,0,0,0,176,102,79,7.69,Humanities,5,5.533333333,Philosophy (B.A)
0,2,10,4,41,141,101,101,9,0,0,0,0,0,0,9.33,Science,8,7.283333333,Biology (B.Sc)
6,2,4,4,155,41,0,0,0,39,195,127,0,0,0,8.29,Commerce,6,6.8,International Business (B.Com)
4,8,8,10,30,109,0,0,0,0,0,0,53,123,192,6.18,Humanities,5,5.483333333,Sociology (B.A)
4,2,4,0,96,150,112,31,2,0,0,0,0,0,0,9.31,Science,8,7.666666667,Computer Engineering (B.Tech)
0,8,10,4,103,157,0,0,0,34,146,165,0,0,0,8.74,Commerce,6,6.733333333,Economics (B.Com)
8,6,0,10,14,142,0,0,0,0,0,0,30,9,176,9.38,Humanities,5,6.633333333,Political Science (B.A)
2,4,4,8,48,177,110,23,68,0,0,0,0,0,0,7.35,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,0,2,2,17,106,0,0,0,11,192,74,0,0,0,6.44,Commerce,6,6.866666667,Human Resource Management (B.Com)
4,10,0,10,38,160,0,0,0,0,0,0,45,143,94,7.53,Humanities,5,5.583333333,Art History (B.A)
10,2,2,0,147,1,29,101,125,0,0,0,0,0,0,5.66,Science,8,7.483333333,Chemical Engineering (B.Tech)
0,2,10,8,16,58,0,0,0,109,142,200,0,0,0,7.6,Commerce,6,6.833333333,Finance (B.Com)
8,2,2,6,100,160,0,0,0,0,0,0,18,149,79,7.41,Humanities,5,5.516666667,History (B.A)
10,8,6,0,131,19,197,5,27,0,0,0,0,0,0,6.71,Science,8,7.35,Psychology (B.Sc)
10,0,6,6,181,48,0,0,0,172,31,6,0,0,0,5.19,Commerce,6,6.9,Marketing (B.Com)
8,8,2,2,20,54,0,0,0,0,0,0,15,192,129,7.98,Humanities,5,6.266666667,English Literature (B.A)
8,2,6,10,57,124,115,30,138,0,0,0,0,0,0,9.21,Science,8,7.466666667,Physics (B.Sc)
10,6,10,0,194,179,0,0,0,85,186,179,0,0,0,7.72,Commerce,6,6.833333333,Accounting (B.Com)
8,0,10,8,72,83,0,0,0,0,0,0,42,132,169,9.25,Humanities,5,5.533333333,Philosophy (B.A)
0,6,6,8,76,108,196,130,40,0,0,0,0,0,0,6.51,Science,8,7.283333333,Biology (B.Sc)
10,6,4,0,154,59,0,0,0,66,74,162,0,0,0,7.58,Commerce,6,6.8,International Business (B.Com)
10,8,4,4,67,144,0,0,0,0,0,0,81,146,76,7.49,Humanities,5,5.483333333,Sociology (B.A)
8,4,8,8,52,129,96,18,121,0,0,0,0,0,0,8.87,Science,8,7.666666667,Computer Engineering (B.Tech)
2,0,0,10,140,40,0,0,0,130,132,121,0,0,0,5.16,Commerce,6,6.733333333,Economics (B.Com)
8,4,2,4,179,17,0,0,0,0,0,0,42,136,105,5.08,Humanities,5,6.633333333,Political Science (B.A)
0,8,2,2,38,127,167,18,113,0,0,0,0,0,0,8.36,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,6,8,10,26,119,0,0,0,19,44,95,0,0,0,6.14,Commerce,6,6.866666667,Human Resource Management (B.Com)
4,10,4,2,62,76,0,0,0,0,0,0,87,2,72,5.11,Humanities,5,5.583333333,Art History (B.A)
0,6,6,10,12,131,67,54,127,0,0,0,0,0,0,7.03,Science,8,7.483333333,Chemical Engineering (B.Tech)
0,0,6,8,95,110,0,0,0,111,7,52,0,0,0,7.87,Commerce,6,6.833333333,Finance (B.Com)
6,2,8,10,29,99,0,0,0,0,0,0,133,110,41,8.31,Humanities,5,5.516666667,History (B.A)
6,2,0,0,15,84,197,147,81,0,0,0,0,0,0,6.32,Science,8,7.35,Psychology (B.Sc)
8,0,10,2,196,168,0,0,0,46,51,146,0,0,0,7.81,Commerce,6,6.9,Marketing (B.Com)
2,4,4,4,183,101,0,0,0,0,0,0,27,121,70,9.09,Humanities,5,6.266666667,English Literature (B.A)
10,4,8,8,99,59,122,102,10,0,0,0,0,0,0,7.71,Science,8,7.466666667,Physics (B.Sc)
6,6,2,10,74,179,0,0,0,21,146,9,0,0,0,5.81,Commerce,6,6.833333333,Accounting (B.Com)
4,0,0,4,198,65,0,0,0,0,0,0,115,106,166,5.04,Humanities,5,5.533333333,Philosophy (B.A)
8,10,0,2,13,105,172,146,10,0,0,0,0,0,0,8.2,Science,8,7.283333333,Biology (B.Sc)
2,4,10,8,157,47,0,0,0,183,178,21,0,0,0,5.65,Commerce,6,6.8,International Business (B.Com)
10,10,10,0,37,195,0,0,0,0,0,0,168,50,199,5.26,Humanities,5,5.483333333,Sociology (B.A)
10,10,6,6,187,94,164,191,64,0,0,0,0,0,0,8.07,Science,8,7.666666667,Computer Engineering (B.Tech)
6,6,2,4,66,91,0,0,0,91,80,118,0,0,0,7.13,Commerce,6,6.733333333,Economics (B.Com)
4,0,10,10,108,47,0,0,0,0,0,0,1,62,26,8.51,Humanities,5,6.633333333,Political Science (B.A)
6,10,2,2,164,189,101,74,117,0,0,0,0,0,0,8.66,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,4,4,4,66,74,0,0,0,115,121,26,0,0,0,8.12,Commerce,6,6.866666667,Human Resource Management (B.Com)
2,0,10,4,50,28,0,0,0,0,0,0,197,145,72,5.98,Humanities,5,5.583333333,Art History (B.A)
8,6,10,0,173,129,156,113,11,0,0,0,0,0,0,9.28,Science,8,7.483333333,Chemical Engineering (B.Tech)
2,0,6,0,76,102,0,0,0,80,20,187,0,0,0,7.68,Commerce,6,6.833333333,Finance (B.Com)
2,2,4,6,66,151,0,0,0,0,0,0,124,127,111,5.87,Humanities,5,5.516666667,History (B.A)
2,6,8,8,108,132,183,5,146,0,0,0,0,0,0,7.04,Science,8,7.35,Psychology (B.Sc)
0,4,8,10,55,169,0,0,0,55,88,125,0,0,0,5.86,Commerce,6,6.9,Marketing (B.Com)
6,8,8,0,180,84,0,0,0,0,0,0,21,123,53,7.26,Humanities,5,6.266666667,English Literature (B.A)
6,0,4,6,43,67,106,111,17,0,0,0,0,0,0,8.15,Science,8,7.466666667,Physics (B.Sc)
6,6,4,0,12,134,0,0,0,179,14,119,0,0,0,8.7,Commerce,6,6.833333333,Accounting (B.Com)
4,6,0,2,192,24,0,0,0,0,0,0,140,189,104,9.33,Humanities,5,5.533333333,Philosophy (B.A)
4,8,2,0,171,176,63,83,128,0,0,0,0,0,0,6.14,Science,8,7.283333333,Biology (B.Sc)
0,0,0,10,24,198,0,0,0,189,183,17,0,0,0,9.92,Commerce,6,6.8,International Business (B.Com)
6,4,2,10,1,181,0,0,0,0,0,0,113,50,152,8,Humanities,5,5.483333333,Sociology (B.A)
4,6,0,0,104,90,128,33,135,0,0,0,0,0,0,6.13,Science,8,7.666666667,Computer Engineering (B.Tech)
0,2,8,2,107,121,0,0,0,72,17,106,0,0,0,9.08,Commerce,6,6.733333333,Economics (B.Com)
2,0,10,2,174,120,0,0,0,0,0,0,96,139,152,9.91,Humanities,5,6.633333333,Political Science (B.A)
2,8,4,2,182,114,73,183,167,0,0,0,0,0,0,6.22,Science,8,7.716666667,Electrical Engineering (B.Tech)
0,2,4,6,177,190,0,0,0,63,12,194,0,0,0,6.92,Commerce,6,6.866666667,Human Resource Management (B.Com)
10,0,2,4,118,29,0,0,0,0,0,0,39,6,106,9.76,Humanities,5,5.583333333,Art History (B.A)
6,4,4,8,48,160,168,62,185,0,0,0,0,0,0,7.43,Science,8,7.483333333,Chemical Engineering (B.Tech)
0,8,6,8,194,107,0,0,0,35,156,76,0,0,0,8.62,Commerce,6,6.833333333,Finance (B.Com)
10,10,6,2,14,175,0,0,0,0,0,0,177,81,170,7.53,Humanities,5,5.516666667,History (B.A)
6,2,8,2,3,54,41,25,67,0,0,0,0,0,0,9.41,Science,8,7.35,Psychology (B.Sc)
8,4,8,0,198,178,0,0,0,136,33,164,0,0,0,5.75,Commerce,6,6.9,Marketing (B.Com)
0,6,2,4,56,119,0,0,0,0,0,0,67,52,172,5.98,Humanities,5,6.266666667,English Literature (B.A)
4,0,6,4,117,24,176,150,69,0,0,0,0,0,0,7.06,Science,8,7.466666667,Physics (B.Sc)
6,2,0,6,179,43,0,0,0,104,160,89,0,0,0,5.63,Commerce,6,6.833333333,Accounting (B.Com)
0,10,0,6,158,182,0,0,0,0,0,0,181,60,89,9.46,Humanities,5,5.533333333,Philosophy (B.A)
2,2,8,6,80,127,127,67,6,0,0,0,0,0,0,8.74,Science,8,7.283333333,Biology (B.Sc)
0,4,4,2,103,141,0,0,0,1,52,146,0,0,0,8.63,Commerce,6,6.8,International Business (B.Com)
6,10,8,2,165,50,0,0,0,0,0,0,141,154,116,5.26,Humanities,5,5.483333333,Sociology (B.A)
4,2,8,6,180,173,133,111,146,0,0,0,0,0,0,6.92,Science,8,7.666666667,Computer Engineering (B.Tech)
10,4,0,0,56,30,0,0,0,49,30,91,0,0,0,9.58,Commerce,6,6.733333333,Economics (B.Com)
4,4,4,8,98,194,0,0,0,0,0,0,4,89,38,6.97,Humanities,5,6.633333333,Political Science (B.A)
8,0,6,0,159,70,26,194,48,0,0,0,0,0,0,6.4,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,2,0,8,127,50,0,0,0,49,180,70,0,0,0,7.77,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,8,8,8,176,118,0,0,0,0,0,0,31,132,34,7.59,Humanities,5,5.583333333,Art History (B.A)
6,4,4,6,100,0,195,95,43,0,0,0,0,0,0,6.59,Science,8,7.483333333,Chemical Engineering (B.Tech)
10,0,2,0,126,65,0,0,0,152,52,42,0,0,0,6.58,Commerce,6,6.833333333,Finance (B.Com)
0,6,8,2,101,161,0,0,0,0,0,0,130,36,103,9.68,Humanities,5,5.516666667,History (B.A)
2,6,2,6,34,61,139,12,150,0,0,0,0,0,0,8.31,Science,8,7.35,Psychology (B.Sc)
8,10,4,0,106,178,0,0,0,52,112,0,0,0,0,6.95,Commerce,6,6.9,Marketing (B.Com)
8,8,2,8,118,17,0,0,0,0,0,0,82,25,19,9.48,Humanities,5,6.266666667,English Literature (B.A)
8,8,6,0,151,60,67,166,61,0,0,0,0,0,0,7.32,Science,8,7.466666667,Physics (B.Sc)
2,8,10,4,175,102,0,0,0,34,144,81,0,0,0,7.26,Commerce,6,6.833333333,Accounting (B.Com)
4,10,10,0,172,86,0,0,0,0,0,0,179,178,168,7.87,Humanities,5,5.533333333,Philosophy (B.A)
4,0,4,2,193,69,69,8,130,0,0,0,0,0,0,6.97,Science,8,7.283333333,Biology (B.Sc)
0,10,10,6,169,55,0,0,0,195,159,47,0,0,0,6.3,Commerce,6,6.8,International Business (B.Com)
4,8,2,10,53,125,0,0,0,0,0,0,26,41,136,9.04,Humanities,5,5.483333333,Sociology (B.A)
10,8,2,4,27,32,182,111,168,0,0,0,0,0,0,9.72,Science,8,7.666666667,Computer Engineering (B.Tech)
2,4,0,0,149,122,0,0,0,7,20,73,0,0,0,9.68,Commerce,6,6.733333333,Economics (B.Com)
4,10,6,0,128,113,0,0,0,0,0,0,75,127,170,8.47,Humanities,5,6.633333333,Political Science (B.A)
4,10,4,4,200,76,40,27,1,0,0,0,0,0,0,7.5,Science,8,7.716666667,Electrical Engineering (B.Tech)
0,2,0,10,1,136,0,0,0,121,189,84,0,0,0,8.2,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,8,6,0,52,92,0,0,0,0,0,0,35,113,123,8.72,Humanities,5,5.583333333,Art History (B.A)
4,0,10,2,184,177,82,200,190,0,0,0,0,0,0,8.65,Science,8,7.483333333,Chemical Engineering (B.Tech)
0,4,10,6,44,94,0,0,0,53,63,190,0,0,0,9.17,Commerce,6,6.833333333,Finance (B.Com)
10,4,10,0,8,152,0,0,0,0,0,0,82,114,83,7.64,Humanities,5,5.516666667,History (B.A)
2,4,8,4,182,129,95,39,113,0,0,0,0,0,0,6.94,Science,8,7.35,Psychology (B.Sc)
0,8,0,4,168,155,0,0,0,55,9,79,0,0,0,8.47,Commerce,6,6.9,Marketing (B.Com)
8,4,8,0,76,181,0,0,0,0,0,0,149,159,88,8.62,Humanities,5,6.266666667,English Literature (B.A)
0,8,10,10,120,109,116,17,85,0,0,0,0,0,0,8.39,Science,8,7.466666667,Physics (B.Sc)
0,6,6,4,88,79,0,0,0,10,144,50,0,0,0,7.53,Commerce,6,6.833333333,Accounting (B.Com)
10,4,2,4,44,54,0,0,0,0,0,0,97,77,108,7.3,Humanities,5,5.533333333,Philosophy (B.A)
10,8,8,6,33,5,100,48,100,0,0,0,0,0,0,6.68,Science,8,7.283333333,Biology (B.Sc)
8,0,4,10,131,170,0,0,0,164,136,59,0,0,0,6.91,Commerce,6,6.8,International Business (B.Com)
6,8,0,8,38,148,0,0,0,0,0,0,188,28,51,6,Humanities,5,5.483333333,Sociology (B.A)
10,2,2,2,16,33,110,62,61,0,0,0,0,0,0,9.5,Science,8,7.666666667,Computer Engineering (B.Tech)
2,4,10,4,73,147,0,0,0,36,14,51,0,0,0,8.86,Commerce,6,6.733333333,Economics (B.Com)
2,8,8,6,117,100,0,0,0,0,0,0,196,85,99,7.47,Humanities,5,6.633333333,Political Science (B.A)
0,4,6,6,66,85,10,62,186,0,0,0,0,0,0,6.45,Science,8,7.716666667,Electrical Engineering (B.Tech)
2,6,6,4,72,74,0,0,0,145,62,99,0,0,0,5.84,Commerce,6,6.866666667,Human Resource Management (B.Com)
8,0,0,4,92,20,0,0,0,0,0,0,110,123,41,6.1,Humanities,5,5.583333333,Art History (B.A)
4,0,4,6,150,117,151,195,39,0,0,0,0,0,0,7.46,Science,8,7.483333333,Chemical Engineering (B.Tech)
4,10,2,2,70,44,0,0,0,83,173,42,0,0,0,5.43,Commerce,6,6.833333333,Finance (B.Com)
6,6,0,6,68,0,0,0,0,0,0,0,157,158,168,9.26,Humanities,5,5.516666667,History (B.A)
4,8,0,0,51,162,144,127,125,0,0,0,0,0,0,7.15,Science,8,7.35,Psychology (B.Sc)
6,2,10,8,165,50,0,0,0,186,188,39,0,0,0,8.57,Commerce,6,6.9,Marketing (B.Com)
4,4,2,6,48,13,0,0,0,0,0,0,181,6,125,6.61,Humanities,5,6.266666667,English Literature (B.A)
2,2,10,2,68,167,188,7,92,0,0,0,0,0,0,7.84,Science,8,7.466666667,Physics (B.Sc)
2,6,0,6,124,34,0,0,0,67,94,137,0,0,0,5.87,Commerce,6,6.833333333,Accounting (B.Com)
4,8,6,10,153,105,0,0,0,0,0,0,71,3,193,7.9,Humanities,5,5.533333333,Philosophy (B.A)
0,2,2,2,71,35,90,161,169,0,0,0,0,0,0,6.92,Science,8,7.283333333,Biology (B.Sc)
2,0,8,2,134,146,0,0,0,24,57,37,0,0,0,5.71,Commerce,6,6.8,International Business (B.Com)
6,8,0,10,47,9,0,0,0,0,0,0,192,110,106,5.67,Humanities,5,5.483333333,Sociology (B.A)
6,6,10,6,177,190,122,32,88,0,0,0,0,0,0,9.51,Science,8,7.666666667,Computer Engineering (B.Tech)
10,2,4,8,140,125,0,0,0,84,66,13,0,0,0,7.86,Commerce,6,6.733333333,Economics (B.Com)
0,0,8,8,77,134,0,0,0,0,0,0,91,64,103,9.36,Humanities,5,6.633333333,Political Science (B.A)
0,4,8,0,162,160,10,142,181,0,0,0,0,0,0,7.94,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,2,4,8,46,193,0,0,0,111,164,152,0,0,0,9.68,Commerce,6,6.866666667,Human Resource Management (B.Com)
0,4,0,10,126,91,0,0,0,0,0,0,79,115,53,9.3,Humanities,5,5.583333333,Art History (B.A)
8,8,0,10,20,99,26,33,171,0,0,0,0,0,0,5.65,Science,8,7.483333333,Chemical Engineering (B.Tech)
10,2,8,0,172,137,0,0,0,73,107,189,0,0,0,9.35,Commerce,6,6.833333333,Finance (B.Com)
0,4,2,10,18,200,0,0,0,0,0,0,184,72,181,6.17,Humanities,5,5.516666667,History (B.A)
4,8,6,0,22,60,116,182,143,0,0,0,0,0,0,9.71,Science,8,7.35,Psychology (B.Sc)
8,8,10,10,173,34,0,0,0,180,180,159,0,0,0,8,Commerce,6,6.9,Marketing (B.Com)
8,6,8,0,77,130,0,0,0,0,0,0,197,119,151,8.18,Humanities,5,6.266666667,English Literature (B.A)
4,10,6,6,3,124,147,6,103,0,0,0,0,0,0,6.46,Science,8,7.466666667,Physics (B.Sc)
0,0,10,2,86,181,0,0,0,39,92,154,0,0,0,7.2,Commerce,6,6.833333333,Accounting (B.Com)
6,6,8,2,126,163,0,0,0,0,0,0,96,180,65,8.02,Humanities,5,5.533333333,Philosophy (B.A)
4,4,6,8,16,32,58,159,155,0,0,0,0,0,0,5.16,Science,8,7.283333333,Biology (B.Sc)
6,2,0,8,30,144,0,0,0,198,91,70,0,0,0,6.91,Commerce,6,6.8,International Business (B.Com)
10,8,6,0,70,185,0,0,0,0,0,0,14,191,171,8.68,Humanities,5,5.483333333,Sociology (B.A)
0,6,10,6,101,183,169,171,82,0,0,0,0,0,0,6.47,Science,8,7.666666667,Computer Engineering (B.Tech)
2,4,0,6,119,178,0,0,0,140,102,32,0,0,0,8.1,Commerce,6,6.733333333,Economics (B.Com)
6,10,2,2,143,30,0,0,0,0,0,0,80,183,61,6.79,Humanities,5,6.633333333,Political Science (B.A)
10,2,10,2,154,54,131,67,57,0,0,0,0,0,0,7.1,Science,8,7.716666667,Electrical Engineering (B.Tech)
4,2,6,0,120,158,0,0,0,8,120,48,0,0,0,5.41,Commerce,6,6.866666667,Human Resource Management (B.Com)
6,4,10,10,47,195,0,0,0,0,0,0,1,175,134,9.37,Humanities,5,5.583333333,Art History (B.A)
6,0,4,6,79,101,192,28,197,0,0,0,0,0,0,7.19,Science,8,7.483333333,Chemical Engineering (B.Tech)
10,0,8,8,155,4,0,0,0,159,8,71,0,0,0,5.66,Commerce,6,6.833333333,Finance (B.Com)
10,8,2,10,39,200,0,0,0,0,0,0,159,70,165,5.01,Humanities,5,5.516666667,History (B.A)
6,6,10,4,14,135,55,24,67,0,0,0,0,0,0,7.57,Science,8,7.35,Psychology (B.Sc)
2,10,0,8,12,146,0,0,0,175,134,166,0,0,0,7.79,Commerce,6,6.9,Marketing (B.Com)
10,6,4,6,12,50,0,0,0,0,0,0,50,61,66,9.59,Humanities,5,6.266666667,English Literature (B.A)
0,6,8,8,198,65,192,62,152,0,0,0,0,0,0,6.81,Science,8,7.466666667,Physics (B.Sc)
2,4,2,4,150,144,0,0,0,99,191,78,0,0,0,9.54,Commerce,6,6.833333333,Accounting (B.Com)
4,10,8,6,0,68,0,0,0,0,0,0,151,24,129,6.87,Humanities,5,5.533333333,Philosophy (B.A)
10,4,6,0,60,140,22,122,126,0,0,0,0,0,0,9.82,Science,8,7.283333333,Biology (B.Sc)
6,10,0,6,112,123,0,0,0,110,81,21,0,0,0,7.63,Commerce,6,6.8,International Business (B.Com)
4,0,8,8,166,166,0,0,0,0,0,0,184,94,91,6.06,Humanities,5,5.483333333,Sociology (B.A)
4,10,10,6,163,164,85,99,194,0,0,0,0,0,0,8.32,Science,8,7.666666667,Computer Engineering (B.Tech)
10,4,0,10,182,83,0,0,0,81,53,11,0,0,0,8.63,Commerce,6,6.733333333,Economics (B.Com)
10,10,4,10,89,61,0,0,0,0,0,0,154,195,43,7.37,Humanities,5,6.633333333,Political Science (B.A)
2,2,0,8,41,66,151,69,113,0,0,0,0,0,0,7.58,Science,8,7.716666667,Electrical Engineering (B.Tech)
6,6,2,4,128,38,0,0,0,64,70,36,0,0,0,6.02,Commerce,6,6.866666667,Human Resource Management (B.Com)
10,4,4,8,155,186,0,0,0,0,0,0,103,176,133,9.13,Humanities,5,5.583333333,Art History (B.A)
6,6,6,0,137,10,68,37,4,0,0,0,0,0,0,8.87,Science,8,7.483333333,Chemical Engineering (B.Tech)
8,10,10,4,13,173,0,0,0,151,85,133,0,0,0,5.07,Commerce,6,6.833333333,Finance (B.Com)
8,10,8,8,44,158,0,0,0,0,0,0,11,156,28,5.14,Humanities,5,5.516666667,History (B.A)
4,4,8,0,194,24,184,147,11,0,0,0,0,0,0,5.93,Science,8,7.35,Psychology (B.Sc)
2,4,8,0,136,66,0,0,0,115,17,199,0,0,0,8.45,Commerce,6,6.9,Marketing (B.Com)
10,0,8,6,101,199,0,0,0,0,0,0,180,45,98,8,Humanities,5,6.266666667,English Literature (B.A)
10,10,8,0,172,185,183,85,82,0,0,0,0,0,0,7.5,Science,8,7.466666667,Physics (B.Sc)
2,4,4,10,18,0,0,0,0,91,45,178,0,0,0,6.23,Commerce,6,6.833333333,Accounting (B.Com)
2,0,0,0,58,135,0,0,0,0,0,0,14,123,134,6.26,Humanities,5,5.533333333,Philosophy (B.A)
4,8,8,4,86,183,78,181,113,0,0,0,0,0,0,8.57,Science,8,7.283333333,Biology (B.Sc)
4,0,0,4,68,199,0,0,0,64,105,33,0,0,0,7.38,Commerce,6,6.8,International Business (B.Com)
6,2,2,2,88,114,0,0,0,0,0,0,184,145,115,9.77,Humanities,5,5.483333333,Sociology (B.A)
2,8,8,0,35,40,98,129,177,0,0,0,0,0,0,9.99,Science,8,7.666666667,Computer Engineering (B.Tech)
10,10,2,8,118,58,0,0,0,63,167,99,0,0,0,7.74,Commerce,6,6.733333333,Economics (B.Com)
2,8,10,2,50,135,0,0,0,0,0,0,150,126,137,8.06,Humanities,5,6.633333333,Political Science (B.A)
4,4,0,8,54,125,21,16,69,0,0,0,0,0,0,7.77,Science,8,7.716666667,Electrical Engineering (B.Tech)
